,,Name,Date,Likes,isHearted,isPinned,Comment,"Profile ID","Comment ID","Comment URL"
44,,@ivanrodrigozunigabeccerra6870,"2025-11-17 23:56:31",1,yes,no,"Ojo que hubo fraude electoral hay vídeos viralizados , en tík-tok y otras plataformas y de eso nadien habla.",UCtxv8BlgpI8k2QPKIMQ3n-g,UgwiC5qt18Adr8W1D1B4AaABAg,https://www.youtube.com/watch?v=Fg6UbUrwC4U&lc=UgwiC5qt18Adr8W1D1B4AaABAg
45,,@jaquelinemartinez5318,"2025-11-17 23:56:31",2,yes,no,"Esto es un juego de estrategia...tienen que ponerle suspenso a esta primera elección.No pierdan la esperanza ABAJO EL COMUNISMO🤮🤢👎La Jarra no tiene IDEA DE NIUNA WUEA, ANDA PURO RESCATANDO IDEAS😂 porque no tiene CEREBRO 🧠💩",UCB-x5q67627-foRtoCCRN-g,UgwmVbO2ov7lwzJK9jF4AaABAg,https://www.youtube.com/watch?v=Fg6UbUrwC4U&lc=UgwmVbO2ov7lwzJK9jF4AaABAg
46,,@jorgedaniel7997,"2025-11-17 23:56:31",1,yes,no,"COLGARSE DE LOS PROYECTOS DE LOS OTROS CANDIDATOS, TIPICO COMUNISTA",UCL-bMQcWRDiD4l3iXi9hgoA,UgyC_ofGtllnzlFsS514AaABAg,https://www.youtube.com/watch?v=Fg6UbUrwC4U&lc=UgyC_ofGtllnzlFsS514AaABAg
47,,@juanmaltes6163,"2025-11-17 23:56:31",1,yes,no,"Chaooo perdiste ya",UC17DPp0R0zlNGYcA3TLvdVQ,UgxQI3U7FnDf4iU7rjt4AaABAg,https://www.youtube.com/watch?v=Fg6UbUrwC4U&lc=UgxQI3U7FnDf4iU7rjt4AaABAg
48,,@marcelovillagran6366,"2025-11-17 23:56:31",1,yes,no,",.,el Punto Clave es que MILLONES de chilenos votaron democraticamente por la PORQUERIA anti democratica Comunista... la solucion es... Dividir Chile en DOS... Chile Norte para todos los que gustan de un Estado gigante protector que les regale Todo ... y Chile Sur, para los PATRIOTAS de trabajo y familia que NO NECESITAN del Estado para comer y vivir....",UCHfEAmtxLioL7yFkotzjvIg,Ugw_wf3j3zl7FsLuyfV4AaABAg,https://www.youtube.com/watch?v=Fg6UbUrwC4U&lc=Ugw_wf3j3zl7FsLuyfV4AaABAg
49,,@nancymurillo4728,"2025-11-17 23:56:31",1,yes,no,"Apoyar ha kas fuera l9s zurdos",UC6_uie3XJAbW_1QhKAZImig,UgyLoUiUnZy9202WIyB4AaABAg,https://www.youtube.com/watch?v=Fg6UbUrwC4U&lc=UgyLoUiUnZy9202WIyB4AaABAg
50,,@osepulvedao,"2025-11-17 23:56:31",1,yes,no,"la wna care raja",UCHVZiRj6rLYKxSlFn0PPViw,Ugxzb3ixFXc_Vs9F6jt4AaABAg,https://www.youtube.com/watch?v=Fg6UbUrwC4U&lc=Ugxzb3ixFXc_Vs9F6jt4AaABAg
51,,@soniabarreraflores2405,"2025-11-17 23:56:31",1,yes,no,"llo a pollo antoino",UC65oZluX_fUvBPzuEOD0YnQ,UgzgfiQX2kicNIhZDhN4AaABAg,https://www.youtube.com/watch?v=Fg6UbUrwC4U&lc=UgzgfiQX2kicNIhZDhN4AaABAg
52,,@soniabarreraflores2405,"2025-11-17 23:56:31",1,yes,no,"por que la jara escegi conmo segil con el mimo presidente quetenemo que no aecho nada bueno por el pai lajara es como el bori",UC65oZluX_fUvBPzuEOD0YnQ,UgxpQJDFRsEGtxuxQK14AaABAg,https://www.youtube.com/watch?v=Fg6UbUrwC4U&lc=UgxpQJDFRsEGtxuxQK14AaABAg
53,,@soniabarreraflores2405,"2025-11-17 23:56:31",1,yes,no,"quero conmo presidente en chile al mejoro como antonio casi",UC65oZluX_fUvBPzuEOD0YnQ,UgzHhgriFeB9V9uavvd4AaABAg,https://www.youtube.com/watch?v=Fg6UbUrwC4U&lc=UgzHhgriFeB9V9uavvd4AaABAg
54,,@svgclinicadental2983,"2025-11-17 23:56:31",1,yes,no,"Parece que le sacaron los votos de Kaiser para darselos a Parisi.Sería bueno un reconteo.",UCGaTFtctLl6JsXb4h8WKY8A,Ugwmh3jyalesW86fn4R4AaABAg,https://www.youtube.com/watch?v=Fg6UbUrwC4U&lc=Ugwmh3jyalesW86fn4R4AaABAg
55,,@ArthurVerlaine615,"2025-11-17 23:56:35",10,yes,no,"Toda mi familia y amigos votamos por Parisi y Matthei para frenar a Kast, ahora todos votaremos por Jara, como dijo Parisi jamás un cuico de extrema derecha puede ser presidente en Chile, sería nefasto Chile se volvería un infierno.",UCHbAdZviQQF3iTK6VSWDZrw,Ugz6SDQ5PU1ZOFukWHx4AaABAg,https://www.youtube.com/watch?v=Fg6UbUrwC4U&lc=Ugz6SDQ5PU1ZOFukWHx4AaABAg
56,,@CEHPLAY,"2025-11-17 23:56:35",1,yes,no,"mi opinion fraude electoral, cadem servel las encuestas todo manipulado para jugar con laa opinon publica  por que a parisi le daban 4%",UCkQrT1IhkIBp9xkfQSnJSrQ,UgwTGfV3k045Gd6FsCZ4AaABAg,https://www.youtube.com/watch?v=Fg6UbUrwC4U&lc=UgwTGfV3k045Gd6FsCZ4AaABAg
57,,@Fungi1997,"2025-11-17 23:56:35",1,yes,no,"La gente es weona y van a votar por kast. País de decepciones sin fin wn.",UCkqfkwzsnUgBenAF7m93dAw,UgyXlokj0ff4M-vhcbx4AaABAg,https://www.youtube.com/watch?v=Fg6UbUrwC4U&lc=UgyXlokj0ff4M-vhcbx4AaABAg
58,,@MaryMedina-e9k,"2025-11-17 23:56:35",2,yes,no,"CRISTO PARA CHILE,SOLO MI SEÑOR PUEDE LEVANTAR UN REY SEGÚN SU MISERICORDIA,DIOS TENGA MISERICORDIA DE ESTA MI PATRIA Y LA LEVANTE PARA SU GLORIA.❤",UCvKWKK53MviP5Au7HGibpaQ,UgxqXXNXyyYHmD7o9sJ4AaABAg,https://www.youtube.com/watch?v=Fg6UbUrwC4U&lc=UgxqXXNXyyYHmD7o9sJ4AaABAg
59,,@MaryMedina-e9k,"2025-11-17 23:56:35",4,yes,no,"POR CIERTO,UFFFF,COPIANDO LAS TAREAS 😮",UCvKWKK53MviP5Au7HGibpaQ,UgyUxMHbBwdye-_JaN94AaABAg,https://www.youtube.com/watch?v=Fg6UbUrwC4U&lc=UgyUxMHbBwdye-_JaN94AaABAg
60,,@aldoviacava5429,"2025-11-17 23:56:35",1,yes,no,"Ahora se viene el gobierno facista, se vienen las juventudes alemanas, los bailes de huasos en las empresas, adiós las 40 horas, chao ley Karin, chao leyes laborales, jubilación a los 85 años para hombres y 75 mujeres, chao ley de divorcio, ese es mi Chile.",UC9Iz2EKNZc2nNPBC0gFc3Ww,UgyN6Iwssdpew2SPivl4AaABAg,https://www.youtube.com/watch?v=Fg6UbUrwC4U&lc=UgyN6Iwssdpew2SPivl4AaABAg
61,,@alfredogomez1613,"2025-11-17 23:56:35",1,yes,no,"Vamos por kast!!  Por favor ! La jara va quedar la embarrada",UC5vOrrBW2RjErHswKpwyQ2g,UgxC7-ep_rISmT6wlmZ4AaABAg,https://www.youtube.com/watch?v=Fg6UbUrwC4U&lc=UgxC7-ep_rISmT6wlmZ4AaABAg
62,,@axxxel3288,"2025-11-17 23:56:35",4,yes,no,"La salud esta como la mierda en chile, y si sale jara seguirá siendo igual a a aaaaaaa",UCNFa0JyQ6m5rXYk3v-F537w,Ugx2xgs0U3gsMhzwAMJ4AaABAg,https://www.youtube.com/watch?v=Fg6UbUrwC4U&lc=Ugx2xgs0U3gsMhzwAMJ4AaABAg
63,,@cpt.genechi,"2025-11-17 23:56:35",1,yes,no,"Puntos claves: los ""analistas politicos"" que invitan no sirven para nada y las encuestas son solo humo... Fin",UCpiRpWxOMnWmvqRgcQAhonA,Ugz7D8aBniAgOOLSjiR4AaABAg,https://www.youtube.com/watch?v=Fg6UbUrwC4U&lc=Ugz7D8aBniAgOOLSjiR4AaABAg
64,,@eliasherreralmonacid,"2025-11-17 23:56:35",1,yes,no,"Por fin la izquierda se va",UCUqD_YDypRBclIdQcXPeCCA,UgzRjoN6Pho8m-GBehx4AaABAg,https://www.youtube.com/watch?v=Fg6UbUrwC4U&lc=UgzRjoN6Pho8m-GBehx4AaABAg
65,,@froilan7503,"2025-11-17 23:56:35",1,yes,no,"Esa es igual que Chávez Fidel y otros prometen a los pobres y los hacen más pobres yo soy cubano y conosco las promesas",UCgMr3BGcnXjdSRA24jC_Yng,UgziQ-4mjOUgAfW1Aa14AaABAg,https://www.youtube.com/watch?v=Fg6UbUrwC4U&lc=UgziQ-4mjOUgAfW1Aa14AaABAg
66,,@froilan7503,"2025-11-17 23:56:35",9,yes,no,"Si quieren miseria y falsas promesas voten por esa cara dura yo si se lo que es socialismo que país es próspero con socialismo ninguno",UCgMr3BGcnXjdSRA24jC_Yng,Ugy3VsvXk5ESJxmPEmB4AaABAg,https://www.youtube.com/watch?v=Fg6UbUrwC4U&lc=Ugy3VsvXk5ESJxmPEmB4AaABAg
67,,@froilan7503,"2025-11-17 23:56:35",1,yes,no,"Socialismo y mierda es lo mismo miren Venezuela. Creyeron en Chávez y viven en miseria",UCgMr3BGcnXjdSRA24jC_Yng,UgwtKL-BdU7vjnOxXut4AaABAg,https://www.youtube.com/watch?v=Fg6UbUrwC4U&lc=UgwtKL-BdU7vjnOxXut4AaABAg
68,,@froilan7503,"2025-11-17 23:56:35",1,yes,no,"Yo soy cubano y el socialismo es asco me tuve que ir para salvar a mis hijos que ni leche tenían cuando niño",UCgMr3BGcnXjdSRA24jC_Yng,UgwgGGpst1HtFuTLLeN4AaABAg,https://www.youtube.com/watch?v=Fg6UbUrwC4U&lc=UgwgGGpst1HtFuTLLeN4AaABAg
69,,@hugocordero4793,"2025-11-17 23:56:35",4,yes,no,"Jara y el Borig solo gobiernan para el 30%de comunistasY no les gusta chileSolo quieren el recurso",UCBSxN11m542oMXgI6DHpNbw,UgwA78G1a0ImkJ-YrIF4AaABAg,https://www.youtube.com/watch?v=Fg6UbUrwC4U&lc=UgwA78G1a0ImkJ-YrIF4AaABAg
70,,@lilarojas6656,"2025-11-17 23:56:35",2,yes,no,"Boris no hizo nada Ocea jara no va a ser Nada ?No queremo lo mismo ..",UCXWoaNnI84su_HTo3pYXNaQ,Ugx427J2ThLGJfUHb5Z4AaABAg,https://www.youtube.com/watch?v=Fg6UbUrwC4U&lc=Ugx427J2ThLGJfUHb5Z4AaABAg
71,,@marianefontechen3794,"2025-11-17 23:56:35",1,yes,no,"SI PARESI ES INTELIGENTE  APOYARA A KAST  ES LA UNICA FORMA DE SALVAR ESTE PAIS  Y SI SMA TANTO A CHILE COMO DICE APOYARA A KAST ❤",UCfBJA-2zPYkqhwAKoivHQZw,UgwSQjVhZivosXZDGQ54AaABAg,https://www.youtube.com/watch?v=Fg6UbUrwC4U&lc=UgwSQjVhZivosXZDGQ54AaABAg
72,,@marisolcespedes8607,"2025-11-17 23:56:35",1,yes,no,"Quienes apoyan a Kast, tienen que denostar para expresarse.  No habla bien de ustedes.",UCJByWg5puWVPNMis-AZL4kw,UgyHr5xgDvkeiXHnHSl4AaABAg,https://www.youtube.com/watch?v=Fg6UbUrwC4U&lc=UgyHr5xgDvkeiXHnHSl4AaABAg
73,,@mrlink1312,"2025-11-17 23:56:35",2,yes,no,"Puede que la desinformación y el control de los poderosos, a través de los medios y las mentiras de la derecha ganen esta vez, pero más temprano q tarde los resultados hablarán por sí mismos, y el pueblo saldrá a las calles otra vez. El pueblo sin memoria está condenado a repetir los mismos errores",UCm-1FFVw00UemRSowFxMqlg,UgyYQEo8gArapx1qECl4AaABAg,https://www.youtube.com/watch?v=Fg6UbUrwC4U&lc=UgyYQEo8gArapx1qECl4AaABAg
74,,@silviaalvarado6167,"2025-11-17 23:56:35",1,yes,no,"Kast    porsupuesto   presidente   chile   noóoo    más   comunista",UCPv3oq1s_iZxyoeEi7McP3Q,Ugw7XHMDkSR_7pwlB4J4AaABAg,https://www.youtube.com/watch?v=Fg6UbUrwC4U&lc=Ugw7XHMDkSR_7pwlB4J4AaABAg
75,,@AmericaGrande-k7b,"2025-11-17 23:56:40",3,yes,no,"CHILE..✨️✨️✨️🎻 !!!",UCj0MFEqnJyLA0C08Wg0qZlQ,Ugzq4LqZxhj5XD34W5x4AaABAg,https://www.youtube.com/watch?v=Fg6UbUrwC4U&lc=Ugzq4LqZxhj5XD34W5x4AaABAg
76,,@ElCorsariox,"2025-11-17 23:56:40",1,yes,no,"Se han dado cuenta que la gente mas inteligente es de centro izquierda? La derecha solo apela al miedo y la ignoracia, sin ideas, sin proyecto, solo ataques, no quieren lo mejor para Chile,  quieren lo mejor para su propio bolsillos",UCgInrypYX_37vihfLIDyTtA,UgxAqC5y8LQotEgJFSB4AaABAg,https://www.youtube.com/watch?v=Fg6UbUrwC4U&lc=UgxAqC5y8LQotEgJFSB4AaABAg
77,,@FernandoDiaz-dz7xt,"2025-11-17 23:56:40",1,yes,no,"CAGO EL CHE COPETE",UCOauT3G-YTBQMpPkRe93e4g,UgxX_LKxn-xXP5V132p4AaABAg,https://www.youtube.com/watch?v=Fg6UbUrwC4U&lc=UgxX_LKxn-xXP5V132p4AaABAg
78,,@Hav666,"2025-11-17 23:56:40",1,yes,no,"Van a votar por el único que estuvo en contra de la ley cholito, el único que no quiso devolver la plata de los cobros le luz excesivo, fuimos wenos, chile país de wns.",UC7vSb5SfiOxbED5Nu5CPjwA,UgyRi3FEinnBGciFuMR4AaABAg,https://www.youtube.com/watch?v=Fg6UbUrwC4U&lc=UgyRi3FEinnBGciFuMR4AaABAg
79,,@HectorAntonioBurgosFilla,"2025-11-17 23:56:40",9,yes,no,"No votaré nunca por JARA, CHILENOS DESPIERTEN QUIEREN UN PAIS COMO CUBA, COMO VENEZUELA ESO QUIEREN ... KAST NO HAY OTRO AHORA.",UCMYysWJZP34B8Y0nGCU0IoQ,UgyrcRAjJYnXB0C08Xd4AaABAg,https://www.youtube.com/watch?v=Fg6UbUrwC4U&lc=UgyrcRAjJYnXB0C08Xd4AaABAg
80,,@JorgeSaez-g6i1t,"2025-11-17 23:56:40",1,yes,no,"El problema que ahí quien apoya a estas personas comunistas son los que quieren vivir del cuento y a la vez no le interesa la democracia y los que apoyan al conservador es porque quieren un chile próspero y mejorar su economía doméstica",UCJvcHzwXcTXv3OIGF5PXs6A,Ugy3YqM5mlwo2nyIZrl4AaABAg,https://www.youtube.com/watch?v=Fg6UbUrwC4U&lc=Ugy3YqM5mlwo2nyIZrl4AaABAg
81,,@NellyCampos-r4w,"2025-11-17 23:56:40",1,yes,no,"Jara presidenta",UCpVdkCAT6LsO2thj6in_lMw,Ugxq0yMNSTj-M3rlQ7l4AaABAg,https://www.youtube.com/watch?v=Fg6UbUrwC4U&lc=Ugxq0yMNSTj-M3rlQ7l4AaABAg
82,,@NellyCampos-r4w,"2025-11-17 23:56:40",1,yes,no,"Vamos jara presidenta",UCpVdkCAT6LsO2thj6in_lMw,UgylJoxro_fVZUWxG2p4AaABAg,https://www.youtube.com/watch?v=Fg6UbUrwC4U&lc=UgylJoxro_fVZUWxG2p4AaABAg
83,,@NellyCampos-r4w,"2025-11-17 23:56:40",2,yes,no,"Y como pueden votar por un nazi que no iso nada por la jente cuando estaba en  el poder solo rechasaba todo😢",UCpVdkCAT6LsO2thj6in_lMw,UgwclEZqS9Xg396rkfN4AaABAg,https://www.youtube.com/watch?v=Fg6UbUrwC4U&lc=UgwclEZqS9Xg396rkfN4AaABAg
84,,@YOELPIXULA666,"2025-11-17 23:56:40",1,yes,no,"EN EL UNICO MOMENTO QUE PUEDE DEFENDER SU CAMPAÑA Y PROYECTO, EL KAKAS DECIDE HABLAR DE JARA Y BORIC, COME PORONGA",UC2zxm9onaT58h7m4KLPWf7A,UgxwKex3tYpiy5yMj414AaABAg,https://www.youtube.com/watch?v=Fg6UbUrwC4U&lc=UgxwKex3tYpiy5yMj414AaABAg
85,,@andresopazo-bz5ri,"2025-11-17 23:56:40",1,yes,no,"no al nazismo !!! por chile libre y diverso",UCSQC2rETVI3GzzCVNn_MYpA,UgxfPoH19PEjGAc8WlF4AaABAg,https://www.youtube.com/watch?v=Fg6UbUrwC4U&lc=UgxfPoH19PEjGAc8WlF4AaABAg
86,,@antonietamunozlegue7922,"2025-11-17 23:56:40",1,yes,no,"Debiera hacer su campaña sumando y restando en hablar en contra de la otra candidata.",UCosatvUiRHdvglC-VdnQbeA,UgwOV4Ymn9zRM24meD94AaABAg,https://www.youtube.com/watch?v=Fg6UbUrwC4U&lc=UgwOV4Ymn9zRM24meD94AaABAg
87,,@berlinmagaproducciones3838,"2025-11-17 23:56:40",1,yes,no,"Desde Berlin apoyamos a Jeannete Jara, mujer, inteligente y muy preparada para gobernar.",UCaJKLicTaz8u-GfuXqXIU9Q,UgyFERgnYwo_WPuJs0h4AaABAg,https://www.youtube.com/watch?v=Fg6UbUrwC4U&lc=UgyFERgnYwo_WPuJs0h4AaABAg
88,,@bixocrackerkey227,"2025-11-17 23:56:40",9,yes,no,"Preferible kas porque muy bonito que el sueldo suba pero por oferta y demanda las cosas subirán y eso dejará a chile en la ruina en economía y más si la economía ya está mal",UChff9RCk-Tj9tIa-khd7XZQ,Ugz8i1alLvVVcQrukXB4AaABAg,https://www.youtube.com/watch?v=Fg6UbUrwC4U&lc=Ugz8i1alLvVVcQrukXB4AaABAg
89,,@buscadoryt4321,"2025-11-17 23:56:40",5,yes,no,"Va a ganar Kast",UCLbwMS5KPUiaMixm6jjV61Q,Ugxzlrx67okEcWJTEVd4AaABAg,https://www.youtube.com/watch?v=Fg6UbUrwC4U&lc=Ugxzlrx67okEcWJTEVd4AaABAg
90,,@franciscomirandasuarez166,"2025-11-17 23:56:40",9,yes,no,"cero posibilidad JARA.....será un testimonio...",UCzm4haRe6i_sH0rQcRgeEfA,UgxGYw5FrDu9IkAN4LR4AaABAg,https://www.youtube.com/watch?v=Fg6UbUrwC4U&lc=UgxGYw5FrDu9IkAN4LR4AaABAg
91,,@jerefuenzalidab,"2025-11-17 23:56:40",1,yes,no,"Cobreloa 🤝 J.A. Kast",UCJcRsJKk5F4UjHL2Fzlxa8g,UgyGpEatkuq-p04zaJN4AaABAg,https://www.youtube.com/watch?v=Fg6UbUrwC4U&lc=UgyGpEatkuq-p04zaJN4AaABAg
92,,@jorellana2007,"2025-11-17 23:56:40",2,yes,no,"es la primera minoría.",UCRsGQYoZDi3rUgKaikFIUOA,UgyeJDFHZZ2TkgdMcFZ4AaABAg,https://www.youtube.com/watch?v=Fg6UbUrwC4U&lc=UgyeJDFHZZ2TkgdMcFZ4AaABAg
93,,@noquidealgas,"2025-11-17 23:56:40",1,yes,no,"Andan cn la media 🍐🍐🍐🍐",UClZ1ez7vmtxeet0CTanFnFQ,UgyW-XYdfdc3JdJN1pt4AaABAg,https://www.youtube.com/watch?v=Fg6UbUrwC4U&lc=UgyW-XYdfdc3JdJN1pt4AaABAg
94,,@pabloabata4635,"2025-11-17 23:56:40",3,yes,no,"Voté Kaiser así que ahora votaré Kast.",UCZkWIl4jzJpZp_VSkohahoQ,UgxaUe7ZVARvhTtC6_N4AaABAg,https://www.youtube.com/watch?v=Fg6UbUrwC4U&lc=UgxaUe7ZVARvhTtC6_N4AaABAg
95,,@alfredotroncosov.9214,"2025-11-18 23:56:21",1,yes,no,"La candidata del Mega no está con buena expectativa...😂😂😂",UCbBa83ubR0pqaKXXwmyeGZQ,UgxTtcdDoFsWGjXo7rp4AaABAg,https://www.youtube.com/watch?v=Fg6UbUrwC4U&lc=UgxTtcdDoFsWGjXo7rp4AaABAg
96,,@francoalejandrooyarzohuiri1303,"2025-11-18 23:56:21",1,yes,no,"Puntos importantes jajajajajajaja la manipulación de los votos 😂😂😂",UCmIww-4x-THhM0UfkSRRxPg,UgwRYP8h44njkqbDMVl4AaABAg,https://www.youtube.com/watch?v=Fg6UbUrwC4U&lc=UgwRYP8h44njkqbDMVl4AaABAg
97,,@jorgerozas6360,"2025-11-18 23:56:21",1,yes,no,"No al fascismo de la ultra",UC9X6CcUpoRgbkPJERc3-www,UgyECaXMpT5vhEh3mhN4AaABAg,https://www.youtube.com/watch?v=Fg6UbUrwC4U&lc=UgyECaXMpT5vhEh3mhN4AaABAg
98,,@monoespacial,"2025-11-18 23:56:21",1,yes,no,"Quería ser informado, pero este video es insoportable. Una reportera que habla sin parar de una forma poco natural, con una música insoportable de fondo. ¿Algún podcast bueno que me de la información que este video intenta dar?",UCSnVxXB9FNkGL_jAhxj3saA,UgyMqisT7qJobmc6mk54AaABAg,https://www.youtube.com/watch?v=Fg6UbUrwC4U&lc=UgyMqisT7qJobmc6mk54AaABAg
99,,@cesarbautista8633,"2025-11-20 04:56:21",1,yes,no,"Pregunta para los chilenos de un dominicano!. Quién usted cree qué puede ganar la segunda vuelta....?",UCOQGhzJsPJQ0oIAoszMUm2A,UgzD75IndgIv1HoaMwF4AaABAg,https://www.youtube.com/watch?v=Fg6UbUrwC4U&lc=UgzD75IndgIv1HoaMwF4AaABAg
100,,@JuanbautistaEspinozaramire-r7v,"2025-11-20 17:56:21",1,yes,no,"La salvaoion de chile es José Antonio kast",UC_76Jtwbxn-sehafzH8WyPw,UgwS_96FAAhsWdnQaY94AaABAg,https://www.youtube.com/watch?v=Fg6UbUrwC4U&lc=UgwS_96FAAhsWdnQaY94AaABAg
